zipcode,office,official,phones,emails,website
94518,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
94518,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
94518,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
94518,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
94518,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
93004,Governor of California,Gavin Newsom,['(916) 445-2841'],,
93004,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
93004,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
93004,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
93004,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
93004,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
93004,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
93004,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
93004,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
92604,Governor of California,Gavin Newsom,['(916) 445-2841'],,
92604,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
92604,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
92604,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
92604,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
92604,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
92604,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
92604,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
92604,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
92604,Irvine Mayor,Tony Thurmond,['(916) 319-0800'],,
92604,Irvine City Council Member,Fiona Ma,['(916) 653-2995'],,
94545,Governor of California,Gavin Newsom,['(916) 445-2841'],,
94545,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
94545,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
94545,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
94545,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
94545,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
94545,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
94545,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
94545,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95354,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95354,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95354,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95354,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95354,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95354,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95354,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95354,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95354,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95126,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95126,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95126,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95126,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95126,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95126,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95126,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95126,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95126,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95126,San Jose Mayor,Tony Thurmond,['(916) 319-0800'],,
91932,Governor of California,Gavin Newsom,['(916) 445-2841'],,
91932,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
91932,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
91932,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
91932,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
91932,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
91932,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
91932,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
91932,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
